content,gender,userlevel,score,ticket
完成十几年前看不下去没看完的执念,1,2,7,1
绝对的经典超越不了！新世纪人们看了太多短平快，各种快餐电影，指环王真的经典！再次公映不知道多会儿了,1,2,10,1
振奋人心不错哟,0,1,10,0
魔幻史诗般的神作,0,2,10,1
希望再有中土世界的电影！精灵矮人人类，无限挚爱,2,2,10,1
感谢伟大的团队缔造的旷世奇迹，永恒的巅峰！,0,4,10,1
能把我看哭的电影 都是超级好看的电影，我不知道你们会不会像我一样，有些画面会看的感动到流泪    ,2,2,10,1
虽然是十七年前的电影，但现在看一点也不过时的感觉，经典就是经典！欠的票补上了！心里舒服！ 推荐 剧本 画面,1,3,10,1
挺好的，就是没看懂,0,4,10,1
CGS巨幕最适合看巨制大片，重温经典，1.2.3《指环王》还是那么震撼，更别提是巨幕版了，强烈推荐！,2,4,10,0
#大连IMAX粉丝团助战IMAX指环王：王者无敌#马拉松最后一部打卡，中土世界再见了，魔法世界结束，男主最后真的好想吐槽，根本还是受不了戒指的诱惑，还受所有人爱戴，都不如山姆，最后的结局还是完美的，所有人都幸福了,1,4,6,1
千言万语也道不出我对中土的爱，谢谢pj剧组，谢谢托尔金，中土的故事永不落幕咱们霍比特人重映再见（我在想peach）,2,2,10,1
非常好看，，,0,2,10,1
魔幻界的顶峰,2,2,9,1
之前没接触过，但是今天看的第三部，还是挺好看的,0,3,8,1
西方奇幻故事的圣经，指环王我看过两次，20多岁的时候更多的是被宏大的世界观和气势磅礴的战斗所吸引，30多岁看的时候更多的是被朋友们之间的深厚友谊和各种金句所吸引，这次也算给以前补票了，希望喜欢这类故事的朋友一定不要错过了，另外推荐同一个世界观的霍比特人系列，也很精彩,1,3,10,1
第二部是什么时候播的。。。。,2,3,0,0
指环王yyds,0,4,10,0
好看好久没看了,2,2,9,1
鸿篇巨作，取景地景色美,2,3,10,1
好看好看 无数个好看 如果再有续集就好了，请问大家有没有推荐类似这么震撼的大片电影？？？？？？？？？？？,1,2,10,1
爆经典，但又看出了新的东西。,0,3,10,1
可以，很震撼,0,3,10,1
在电影院看就是要看大片！经典就是经典，指环王三部曲，当年记得在电视上过年期间看了一天，吉林台播放的，当时不知道，就是喜欢看特效，放到今天依然够看！爷青,1,3,10,0
中规中矩，差点睡着,1,2,6,1
 画面太好看了,2,3,10,1
三部全部重温了一遍，圆满了！！尽管有些特效在今天看来比较五毛，但仍然堪称经典，是我心目中最最完美的系列电影！,2,3,10,0
经典中的经典，无法超越！,2,2,10,1
真的很好哭，影评上次写了，已经无法用语言来表达我心中的激动了！激光imax真的爽啊！！！,2,2,10,1
太好看了真的,2,1,10,1
点燃烽火那里真的很震撼。一二三要连着看，一二都没看直接来看三的人肯定看不懂啊，差评简直就是迷惑行为大赏,0,3,10,1
电影挺好看的 我很喜欢 ，后半部分高潮的团战看得惊心动魄，无论从特效，还是演员的演技，都超级赞。第一次在中国巨幕厅看电影，观影效果超级棒，大屏幕看打斗最刺激了。,0,4,9,0
战争场面确实很赞，这么多人的戏份安排和节奏也很好，就是索伦以下几个有名字的反派都死的太干脆了，给人种就这.jpg的感觉,0,2,10,1
系列篇终究还是完结了，何为王者？何为魔戒？究竟谁才是指环王的绝对主角？是白袍甘道夫、人皇阿拉贡、护戒使者弗罗多……看完了整个三部曲，我印象最深的是勇者山姆。人这一生，如若有一个山姆这样的朋友，那该是何等的幸运啊！陪你从地狱到天堂，在低谷的时候鼓励你，哪怕被误解，也始终不离不弃。整个第三部被推向系列的最高潮，刚铎首都白城——米纳斯提力斯，在大银幕上是那么的巍峨壮丽。帕兰诺平原大决战，黑压压的兽人奥克，前来增援的洛汗骑兵，索伦盟军猛犸象群，阿拉贡的亡灵大军，史诗级的大决战，希优顿国王的激昂演讲是那么的振奋人心！当背水一战的号角吹响时，你也许也想要一起呐喊：“冲啊！为了捍卫中土世界，至死不渝！”,0,5,10,0
常看常新！20年了，一点不次于现在的电影！,1,3,10,1
中土永不落幕,2,2,10,1
中土的情怀！,0,3,9,1
今天来IMAX看了《指环王3:王者无敌》这部旷世杰作，这是00年代最佳影片，我来告别IMAX中土世界!这部比前两部战斗的部分变得更多了，场面更加宏大，而且戒灵的叫声太尖了，响彻了整个IMAX影院。我把片尾曲听完才走，这片尾曲太好听了，依依不舍。故事结局很美好，希望山姆还能继续把故事写下去，再拍个指环王后传吧!到时候一定去IMAX影院支持!,1,4,10,1
特效确实强大好看，剧情什么的一般！,2,2,7,1
永远的经典！,1,2,10,1
还行吧，没有想像的好看。,0,2,9,1
不想说什么啊就是好看,1,3,10,1
