City_ID,City_EN,City_CN,Country_code,Country_EN,Country_CN,Province_EN,Province_CN,Admin_ district_EN,Admin_ district_CN,Latitude,Longitude,AD_code,
CN101060105,yushu,榆树,CN,China,中国,jilin,吉林,changchun,长春,44.82764,126.55011,220182,
CN101060106,shuangyang,双阳,CN,China,中国,jilin,吉林,changchun,长春,43.52517,125.65902,220112,
CN101060107,erdao,二道,CN,China,中国,jilin,吉林,changchun,长春,43.870823,125.38473,220105,
CN101060108,nanguan,南关,CN,China,中国,jilin,吉林,changchun,长春,43.890236,125.337234,220102,
CN101060109,kuancheng,宽城,CN,China,中国,jilin,吉林,changchun,长春,43.903824,125.34283,220103,
CN101060110,chaoyang,朝阳,CN,China,中国,jilin,吉林,changchun,长春,43.86491,125.31804,220104,
CN101060111,lvyuan,绿园,CN,China,中国,jilin,吉林,changchun,长春,43.892178,125.27247,220106,
CN101060201,jilin,吉林,CN,China,中国,jilin,吉林,jilin,吉林,43.84358,126.55302,"220201,220200",
CN101060202,shulan,舒兰,CN,China,中国,jilin,吉林,jilin,吉林,44.410908,126.947815,220283,
CN101060203,yongji,永吉,CN,China,中国,jilin,吉林,jilin,吉林,43.667416,126.501625,220221,
CN101060204,jiaohe,蛟河,CN,China,中国,jilin,吉林,jilin,吉林,43.720577,127.342735,220281,
CN101060205,panshi,磐石,CN,China,中国,jilin,吉林,jilin,吉林,42.942474,126.05993,220284,
CN101060206,huadian,桦甸,CN,China,中国,jilin,吉林,jilin,吉林,42.97209,126.745445,220282,
CN101060207,changyi,昌邑,CN,China,中国,jilin,吉林,jilin,吉林,43.851116,126.57076,220202,
CN101060208,longtan,龙潭,CN,China,中国,jilin,吉林,jilin,吉林,43.909756,126.56143,220203,
CN101060209,chuanying,船营,CN,China,中国,jilin,吉林,jilin,吉林,43.843803,126.55239,220204,
CN101060210,fengman,丰满,CN,China,中国,jilin,吉林,jilin,吉林,43.816593,126.56076,220211,
CN101060301,yanji,延吉,CN,China,中国,jilin,吉林,yanbian,延边,42.906963,129.5158,222401,
CN101060302,dunhua,敦化,CN,China,中国,jilin,吉林,yanbian,延边,43.36692,128.22986,222403,
CN101060303,antu,安图,CN,China,中国,jilin,吉林,yanbian,延边,43.110992,128.90187,222426,
CN101060304,wangqing,汪清,CN,China,中国,jilin,吉林,yanbian,延边,43.315426,129.76616,222424,
CN101060305,helong,和龙,CN,China,中国,jilin,吉林,yanbian,延边,42.547005,129.00874,222406,
CN101060306,yanbian,延边,CN,China,中国,jilin,吉林,yanbian,延边,42.904823,129.51323,222400,
CN101060307,longjing,龙井,CN,China,中国,jilin,吉林,yanbian,延边,42.77103,129.42575,222405,
CN101060308,hunchun,珲春,CN,China,中国,jilin,吉林,yanbian,延边,42.871056,130.36578,222404,
CN101060309,tumen,图们,CN,China,中国,jilin,吉林,yanbian,延边,42.96662,129.8467,222402,
CN101060401,siping,四平,CN,China,中国,jilin,吉林,siping,四平,43.170345,124.37079,"220301,220300",
CN101060402,shuangliao,双辽,CN,China,中国,jilin,吉林,siping,四平,43.518276,123.50528,220382,
CN101060403,lishu,梨树,CN,China,中国,jilin,吉林,siping,四平,43.30831,124.3358,220322,
CN101060404,gongzhuling,公主岭,CN,China,中国,jilin,吉林,siping,四平,43.509476,124.81759,220381,
CN101060405,yitong,伊通,CN,China,中国,jilin,吉林,siping,四平,43.345463,125.30312,220323,
CN101060406,tiexi,铁西,CN,China,中国,jilin,吉林,siping,四平,43.17626,124.36089,220302,
CN101060407,tiedong,铁东,CN,China,中国,jilin,吉林,siping,四平,43.16726,124.388466,220303,
CN101060501,tonghua,通化,CN,China,中国,jilin,吉林,tonghua,通化,41.721176,125.9365,"220501,220500",
CN101060502,meihekou,梅河口,CN,China,中国,jilin,吉林,tonghua,通化,42.530003,125.68734,220581,
CN101060503,liuhe,柳河,CN,China,中国,jilin,吉林,tonghua,通化,42.281483,125.74054,220524,
CN101060504,huinan,辉南,CN,China,中国,jilin,吉林,tonghua,通化,42.68346,126.04282,220523,
CN101060505,jian,集安,CN,China,中国,jilin,吉林,tonghua,通化,41.126274,126.1862,220582,
CN101060506,tonghuaxian,通化县,CN,China,中国,jilin,吉林,tonghua,通化,41.677917,125.75312,220521,
CN101060507,dongchang,东昌,CN,China,中国,jilin,吉林,tonghua,通化,41.721233,125.936714,220502,
CN101060508,erdaojiang,二道江,CN,China,中国,jilin,吉林,tonghua,通化,41.777565,126.04599,220503,
CN101060601,baicheng,白城,CN,China,中国,jilin,吉林,baicheng,白城,45.619026,122.84111,"220801,220800",
CN101060602,taonan,洮南,CN,China,中国,jilin,吉林,baicheng,白城,45.33911,122.783775,220881,
CN101060603,daan,大安,CN,China,中国,jilin,吉林,baicheng,白城,45.50765,124.29151,220882,
CN101060604,zhenlai,镇赉,CN,China,中国,jilin,吉林,baicheng,白城,45.84609,123.20225,220821,
CN101060605,tongyu,通榆,CN,China,中国,jilin,吉林,baicheng,白城,44.80915,123.08855,220822,
CN101060606,taobei,洮北,CN,China,中国,jilin,吉林,baicheng,白城,45.61925,122.8425,220802,
CN101060701,liaoyuan,辽源,CN,China,中国,jilin,吉林,liaoyuan,辽源,42.90269,125.14535,"220401,220400",
CN101060702,dongfeng,东丰,CN,China,中国,jilin,吉林,liaoyuan,辽源,42.67523,125.529625,220421,
CN101060703,dongliao,东辽,CN,China,中国,jilin,吉林,liaoyuan,辽源,42.927723,124.992,220422,
CN101060704,longshan,龙山,CN,China,中国,jilin,吉林,liaoyuan,辽源,42.902702,125.145164,220402,
CN101060705,xian,西安,CN,China,中国,jilin,吉林,liaoyuan,辽源,42.920414,125.15142,220403,
CN101060801,songyuan,松原,CN,China,中国,jilin,吉林,songyuan,松原,45.118244,124.82361,"220701,220700",
CN101060802,qianan,乾安,CN,China,中国,jilin,吉林,songyuan,松原,45.006847,124.02436,220723,
CN101060803,qianguo,前郭,CN,China,中国,jilin,吉林,songyuan,松原,45.116287,124.826805,220721,
CN101060804,changling,长岭,CN,China,中国,jilin,吉林,songyuan,松原,44.27658,123.98518,220722,
CN101060805,fuyu,扶余,CN,China,中国,jilin,吉林,songyuan,松原,44.9862,126.042755,220781,
CN101060806,ningjiang,宁江,CN,China,中国,jilin,吉林,songyuan,松原,45.1765,124.82785,220702,
CN101060901,baishan,白山,CN,China,中国,jilin,吉林,baishan,白山,41.942505,126.42784,"220601,220600",
CN101060902,jingyu,靖宇,CN,China,中国,jilin,吉林,baishan,白山,42.38969,126.80839,220622,
CN101060903,linjiang,临江,CN,China,中国,jilin,吉林,baishan,白山,41.810688,126.9193,220681,
CN101060904,donggang,东岗,CN,China,中国,jilin,吉林,baishan,白山,41.994892,126.64931,220605,
CN101060905,changbai,长白,CN,China,中国,jilin,吉林,baishan,白山,41.41936,128.20338,220623,
CN101060906,fusong,抚松,CN,China,中国,jilin,吉林,baishan,白山,42.33264,127.273796,220621,
CN101060907,jiangyuan,江源,CN,China,中国,jilin,吉林,baishan,白山,42.048107,126.58423,220605,
CN101060908,hunjiang,浑江,CN,China,中国,jilin,吉林,baishan,白山,41.943066,126.42803,220602,
CN101070101,shenyang,沈阳,CN,China,中国,liaoning,辽宁,shenyang,沈阳,41.79677,123.42909,"210101,210100,210000",
CN101070102,hunnan,浑南,CN,China,中国,liaoning,辽宁,shenyang,沈阳,41.741947,123.458984,210112,
CN101070103,liaozhong,辽中,CN,China,中国,liaoning,辽宁,shenyang,沈阳,41.512726,122.73127,210115,
CN101070104,kangping,康平,CN,China,中国,liaoning,辽宁,shenyang,沈阳,42.74153,123.3527,210123,
CN101070105,faku,法库,CN,China,中国,liaoning,辽宁,shenyang,沈阳,42.507046,123.416725,210124,
CN101070106,xinmin,新民,CN,China,中国,liaoning,辽宁,shenyang,沈阳,41.99651,122.828865,210181,
CN101070107,heping,和平,CN,China,中国,liaoning,辽宁,shenyang,沈阳,41.788074,123.40666,210102,
CN101070108,shenhe,沈河,CN,China,中国,liaoning,辽宁,shenyang,沈阳,41.79559,123.445694,210103,
CN101070109,dadong,大东,CN,China,中国,liaoning,辽宁,shenyang,沈阳,41.808502,123.469955,210104,
CN101070110,huanggu,皇姑,CN,China,中国,liaoning,辽宁,shenyang,沈阳,41.822334,123.40568,210105,
CN101070111,tiexi,铁西,CN,China,中国,liaoning,辽宁,shenyang,沈阳,41.787807,123.35066,210106,
CN101070112,sujiatun,苏家屯,CN,China,中国,liaoning,辽宁,shenyang,沈阳,41.665905,123.341606,210111,
CN101070113,shenbeixinqu,沈北新区,CN,China,中国,liaoning,辽宁,shenyang,沈阳,42.05231,123.52147,210113,
CN101070114,yuhong,于洪,CN,China,中国,liaoning,辽宁,shenyang,沈阳,41.795834,123.31083,210114,
CN101070201,dalian,大连,CN,China,中国,liaoning,辽宁,dalian,大连,38.91459,121.61862,"210201,210200",
CN101070202,wafangdian,瓦房店,CN,China,中国,liaoning,辽宁,dalian,大连,39.63065,122.002655,210281,
CN101070203,jinzhou,金州,CN,China,中国,liaoning,辽宁,dalian,大连,39.052746,121.78941,210213,
CN101070204,pulandian,普兰店,CN,China,中国,liaoning,辽宁,dalian,大连,39.401554,121.9705,210214,
CN101070205,lvshun,旅顺,CN,China,中国,liaoning,辽宁,dalian,大连,38.812042,121.26713,210212,
CN101070206,changhai,长海,CN,China,中国,liaoning,辽宁,dalian,大连,39.2724,122.58782,210224,
CN101070207,zhuanghe,庄河,CN,China,中国,liaoning,辽宁,dalian,大连,39.69829,122.97061,210283,
CN101070208,zhongshan,中山,CN,China,中国,liaoning,辽宁,dalian,大连,38.921555,121.64376,210202,
CN101070209,xigang,西岗,CN,China,中国,liaoning,辽宁,dalian,大连,38.914265,121.61611,210203,
CN101070210,shahekou,沙河口,CN,China,中国,liaoning,辽宁,dalian,大连,38.91286,121.593704,210204,
CN101070211,ganjingzi,甘井子,CN,China,中国,liaoning,辽宁,dalian,大连,38.975147,121.58261,210211,
CN101070301,anshan,鞍山,CN,China,中国,liaoning,辽宁,anshan,鞍山,41.110626,122.99563,"210301,210300",
CN101070302,taian,台安,CN,China,中国,liaoning,辽宁,anshan,鞍山,41.38686,122.42973,210321,
CN101070303,xiuyan,岫岩,CN,China,中国,liaoning,辽宁,anshan,鞍山,40.28151,123.28833,210323,
CN101070304,haicheng,海城,CN,China,中国,liaoning,辽宁,anshan,鞍山,40.85253,122.7522,210381,
CN101070305,tiedong,铁东,CN,China,中国,liaoning,辽宁,anshan,鞍山,41.110344,122.99448,210302,
CN101070306,tiexi,铁西,CN,China,中国,liaoning,辽宁,anshan,鞍山,41.11069,122.97183,210303,
CN101070307,lishan,立山,CN,China,中国,liaoning,辽宁,anshan,鞍山,41.150623,123.0248,210304,
CN101070308,qianshan,千山,CN,China,中国,liaoning,辽宁,anshan,鞍山,41.06891,122.949295,210311,
CN101070401,fushun,抚顺,CN,China,中国,liaoning,辽宁,fushun,抚顺,41.922646,124.09798,"210401,210400,210421",
CN101070402,xinbin,新宾,CN,China,中国,liaoning,辽宁,fushun,抚顺,41.732456,125.037544,210422,
CN101070403,qingyuan,清原,CN,China,中国,liaoning,辽宁,fushun,抚顺,42.10135,124.92719,210423,
CN101070405,xinfu,新抚,CN,China,中国,liaoning,辽宁,fushun,抚顺,41.86082,123.902855,210402,
CN101070406,dongzhou,东洲,CN,China,中国,liaoning,辽宁,fushun,抚顺,41.86683,124.04722,210403,
CN101070407,wanghua,望花,CN,China,中国,liaoning,辽宁,fushun,抚顺,41.851803,123.801506,210404,
CN101070408,shuncheng,顺城,CN,China,中国,liaoning,辽宁,fushun,抚顺,41.88113,123.91717,210411,
CN101070501,benxi,本溪,CN,China,中国,liaoning,辽宁,benxi,本溪,41.29791,123.770515,"210501,210500",
CN101070502,benxixian,本溪县,CN,China,中国,liaoning,辽宁,benxi,本溪,41.18,124.17,210521,
CN101070503,pingshan,平山,CN,China,中国,liaoning,辽宁,benxi,本溪,41.29158,123.76123,210502,
CN101070504,huanren,桓仁,CN,China,中国,liaoning,辽宁,benxi,本溪,41.268997,125.35919,210522,
CN101070505,xihu,溪湖,CN,China,中国,liaoning,辽宁,benxi,本溪,41.330055,123.76523,210503,
CN101070506,mingshan,明山,CN,China,中国,liaoning,辽宁,benxi,本溪,41.30243,123.76329,210504,
CN101070507,nanfen,南芬,CN,China,中国,liaoning,辽宁,benxi,本溪,41.10409,123.74838,210505,
CN101070601,dandong,丹东,CN,China,中国,liaoning,辽宁,dandong,丹东,40.124294,124.38304,"210601,210600",
CN101070602,fengcheng,凤城,CN,China,中国,liaoning,辽宁,dandong,丹东,40.457565,124.07107,210682,
CN101070603,kuandian,宽甸,CN,China,中国,liaoning,辽宁,dandong,丹东,40.73041,124.78487,210624,
CN101070604,donggang,东港,CN,China,中国,liaoning,辽宁,dandong,丹东,39.88347,124.14944,210681,
CN101070605,yuanbao,元宝,CN,China,中国,liaoning,辽宁,dandong,丹东,40.136482,124.39781,210602,
CN101070606,zhenxing,振兴,CN,China,中国,liaoning,辽宁,dandong,丹东,40.102802,124.36115,210603,
CN101070607,zhenan,振安,CN,China,中国,liaoning,辽宁,dandong,丹东,40.158558,124.42771,210604,
CN101070701,jinzhou,锦州,CN,China,中国,liaoning,辽宁,jinzhou,锦州,41.11927,121.13574,"210701,210700",
CN101070702,linghai,凌海,CN,China,中国,liaoning,辽宁,jinzhou,锦州,41.171738,121.364235,210781,
CN101070703,guta,古塔,CN,China,中国,liaoning,辽宁,jinzhou,锦州,41.11572,121.13009,210702,
CN101070704,yixian,义县,CN,China,中国,liaoning,辽宁,jinzhou,锦州,41.537224,121.24283,210727,
CN101070705,heishan,黑山,CN,China,中国,liaoning,辽宁,jinzhou,锦州,41.691803,122.11791,210726,
CN101070706,beizhen,北镇,CN,China,中国,liaoning,辽宁,jinzhou,锦州,41.598763,121.79596,210782,
CN101070707,linghe,凌河,CN,China,中国,liaoning,辽宁,jinzhou,锦州,41.114662,121.151306,210703,
CN101070708,taihe,太和,CN,China,中国,liaoning,辽宁,jinzhou,锦州,41.105377,121.1073,210711,
CN101070801,yingkou,营口,CN,China,中国,liaoning,辽宁,yingkou,营口,40.66743,122.23515,"210801,210800",
CN101070802,dashiqiao,大石桥,CN,China,中国,liaoning,辽宁,yingkou,营口,40.633972,122.5059,210882,
CN101070803,gaizhou,盖州,CN,China,中国,liaoning,辽宁,yingkou,营口,40.405235,122.35554,210881,
CN101070804,zhanqian,站前,CN,China,中国,liaoning,辽宁,yingkou,营口,40.66995,122.253235,210802,
CN101070805,xishi,西市,CN,China,中国,liaoning,辽宁,yingkou,营口,40.663086,122.21007,210803,
CN101070806,bayuquan,鲅鱼圈,CN,China,中国,liaoning,辽宁,yingkou,营口,40.263645,122.12724,210804,
CN101070807,laobian,老边,CN,China,中国,liaoning,辽宁,yingkou,营口,40.682724,122.38258,210811,
CN101070901,fuxin,阜新,CN,China,中国,liaoning,辽宁,fuxin,阜新,42.058605,121.743126,"210901,210900,210921",
CN101070902,zhangwu,彰武,CN,China,中国,liaoning,辽宁,fuxin,阜新,42.384823,122.537445,210922,
CN101070903,haizhou,海州,CN,China,中国,liaoning,辽宁,fuxin,阜新,42.01116,121.65764,210902,
CN101070904,xinqiu,新邱,CN,China,中国,liaoning,辽宁,fuxin,阜新,42.0866,121.79054,210903,
CN101070905,taiping,太平,CN,China,中国,liaoning,辽宁,fuxin,阜新,42.011147,121.677574,210904,
CN101070906,qinghemen,清河门,CN,China,中国,liaoning,辽宁,fuxin,阜新,41.780476,121.42018,210905,
CN101070907,xihe,细河,CN,China,中国,liaoning,辽宁,fuxin,阜新,42.01922,121.65479,210911,
CN101071001,liaoyang,辽阳,CN,China,中国,liaoning,辽宁,liaoyang,辽阳,41.2694,123.18152,"211001,211000",
CN101071002,liaoyangxian,辽阳县,CN,China,中国,liaoning,辽宁,liaoyang,辽阳,41.21648,123.07967,211021,
CN101071003,dengta,灯塔,CN,China,中国,liaoning,辽宁,liaoyang,辽阳,41.427837,123.32587,211081,
CN101071004,gongchangling,弓长岭,CN,China,中国,liaoning,辽宁,liaoyang,辽阳,41.15783,123.43163,211005,
CN101071005,baita,白塔,CN,China,中国,liaoning,辽宁,liaoyang,辽阳,41.26745,123.17261,211002,
CN101071006,wensheng,文圣,CN,China,中国,liaoning,辽宁,liaoyang,辽阳,41.266766,123.188225,211003,
CN101071007,hongwei,宏伟,CN,China,中国,liaoning,辽宁,liaoyang,辽阳,41.205746,123.20046,211004,
CN101071008,taizihe,太子河,CN,China,中国,liaoning,辽宁,liaoyang,辽阳,41.251682,123.18533,211011,
CN101071101,tieling,铁岭,CN,China,中国,liaoning,辽宁,tieling,铁岭,42.223316,123.72567,"211201,211200,211221",
CN101071102,kaiyuan,开原,CN,China,中国,liaoning,辽宁,tieling,铁岭,42.54214,124.04555,211282,
CN101071103,changtu,昌图,CN,China,中国,liaoning,辽宁,tieling,铁岭,42.784443,124.11017,211224,
CN101071104,xifeng,西丰,CN,China,中国,liaoning,辽宁,tieling,铁岭,42.73809,124.72332,211223,
CN101071105,tiefa,调兵山,CN,China,中国,liaoning,辽宁,tieling,铁岭,42.450733,123.545364,211281,
CN101071106,yinzhou,银州,CN,China,中国,liaoning,辽宁,tieling,铁岭,42.29228,123.84488,211202,
CN101071107,qinghe,清河,CN,China,中国,liaoning,辽宁,tieling,铁岭,42.542976,124.14896,211204,
CN101071201,chaoyang,朝阳,CN,China,中国,liaoning,辽宁,chaoyang,朝阳,41.57676,120.45118,"211301,211300,211321",
CN101071202,shuangta,双塔,CN,China,中国,liaoning,辽宁,chaoyang,朝阳,41.579388,120.44877,211302,
CN101071203,lingyuan,凌源,CN,China,中国,liaoning,辽宁,chaoyang,朝阳,41.243088,119.40479,211382,
CN101071204,kazuo,喀左,CN,China,中国,liaoning,辽宁,chaoyang,朝阳,41.05,119.43,211324,
CN101071205,beipiao,北票,CN,China,中国,liaoning,辽宁,chaoyang,朝阳,41.803288,120.76695,211381,
CN101071206,longcheng,龙城,CN,China,中国,liaoning,辽宁,chaoyang,朝阳,41.576748,120.413376,211303,
CN101071207,jianpingxian,建平县,CN,China,中国,liaoning,辽宁,chaoyang,朝阳,41.402576,119.642365,211322,
CN101071301,panjin,盘锦,CN,China,中国,liaoning,辽宁,panjin,盘锦,41.124485,122.06957,"211101,211100",
CN101071302,dawa,大洼,CN,China,中国,liaoning,辽宁,panjin,盘锦,40.994427,122.07171,211104,
CN101071303,panshan,盘山,CN,China,中国,liaoning,辽宁,panjin,盘锦,41.2407,121.98528,211122,
CN101071304,shuangtaizi,双台子,CN,China,中国,liaoning,辽宁,panjin,盘锦,41.190365,122.05573,211102,
CN101071305,xinglongtai,兴隆台,CN,China,中国,liaoning,辽宁,panjin,盘锦,41.12242,122.071625,211103,
CN101071401,huludao,葫芦岛,CN,China,中国,liaoning,辽宁,huludao,葫芦岛,40.755573,120.85639,"211401,211400",
CN101071402,jianchang,建昌,CN,China,中国,liaoning,辽宁,huludao,葫芦岛,40.81287,119.80778,211422,
CN101071403,suizhong,绥中,CN,China,中国,liaoning,辽宁,huludao,葫芦岛,40.328407,120.34211,211421,
CN101071404,xingcheng,兴城,CN,China,中国,liaoning,辽宁,huludao,葫芦岛,40.61941,120.72936,211481,
CN101071405,lianshan,连山,CN,China,中国,liaoning,辽宁,huludao,葫芦岛,40.755142,120.85937,211402,
CN101071406,longgang,龙港,CN,China,中国,liaoning,辽宁,huludao,葫芦岛,40.70999,120.83857,211403,
CN101071407,nanpiao,南票,CN,China,中国,liaoning,辽宁,huludao,葫芦岛,41.098812,120.75231,211404,
CN101080101,huhehaote,呼和浩特,CN,China,中国,neimenggu,内蒙古,huhehaote,呼和浩特,40.81831,111.6708,"150101,150100,150000",
CN101080102,tuzuoqi,土左旗,CN,China,中国,neimenggu,内蒙古,huhehaote,呼和浩特,40.41,111.09,150121,
CN101080103,tuoxian,托县,CN,China,中国,neimenggu,内蒙古,huhehaote,呼和浩特,40.16,111.11,150122,
CN101080104,helin,和林,CN,China,中国,neimenggu,内蒙古,huhehaote,呼和浩特,40.380287,111.82414,150123,
CN101080105,qingshuihe,清水河,CN,China,中国,neimenggu,内蒙古,huhehaote,呼和浩特,39.91248,111.67222,150124,
CN101080106,saihan,赛罕,CN,China,中国,neimenggu,内蒙古,huhehaote,呼和浩特,40.807835,111.69846,150105,
CN101080107,wuchuan,武川,CN,China,中国,neimenggu,内蒙古,huhehaote,呼和浩特,41.094482,111.456566,150125,
CN101080108,xincheng,新城,CN,China,中国,namenggu,内蒙古,huhehaote,呼和浩特,40.826225,111.68597,150102,
CN101080109,huimin,回民,CN,China,中国,namenggu,内蒙古,huhehaote,呼和浩特,40.815147,111.66216,150103,
