name,site,title,type,belong,nature,website
西安交通大学城市学院,陕西,——,工科,陕西省教育厅,独立学院,http://www.xjtucc.cn/
西北大学现代学院,陕西,——,工科,陕西省教育厅,独立学院,http://www.xdxd.cn/
南京理工大学泰州科技学院,江苏,——,工科,江苏省教育厅,独立学院,www.njusttz.edu.cn
东莞理工学院城市学院,广东,——,工科,广东省教育厅,独立学院,http://csxy.dgut.edu.cn/
北京航空航天大学北海学院,广西,——,综合,广西壮族自治区教育厅,独立学院,www.bh.buaa.edu.cn
上海师范大学天华学院,上海,211,综合,上海市教育委员会,独立学院,http
中山大学新华学院,广东,——,综合,广东省教育厅,独立学院,http://xh.sysu.edu.cn
四川大学锦城学院,四川,——,综合,四川省教育厅,独立学院,http://www.scujcc.com.cn/
南京师范大学中北学院,江苏,——,综合,江苏省教育厅,独立学院,http://zb.njnu.edu.cn/
南京医科大学康达学院,江苏,——,综合,江苏省教育厅,独立学院,http://kdc.njmu.edu.cn
南京中医药大学翰林学院,江苏,——,综合,江苏省教育厅,独立学院,http://www.hlxy.edu.cn/
苏州大学文正学院,江苏,——,综合,江苏省教育厅,独立学院,www.sdwz.cn
苏州大学应用技术学院,江苏,——,综合,江苏省教育厅,独立学院,http://tec.suda.edu.cn
苏州科技学院天平学院,江苏,——,综合,江苏省教育厅,独立学院,http://tpxy.usts.edu.cn
扬州大学广陵学院,江苏,——,综合,江苏省教育厅,独立学院,http://glxy.yzu.edu.cn
徐州师范大学科文学院,江苏,——,综合,江苏省教育厅,独立学院,http://kwxy.xznu.edu.cn/
南京财经大学红山学院,江苏,——,综合,江苏省教育厅,独立学院,http://hs.njue.edu.cn
江苏工业学院怀德学院,江苏,——,综合,——,独立学院,http://hdc.cczu..edu.cn
南通大学杏林学院,江苏,——,综合,江苏省教育厅,独立学院,http://xlxy.ntu.edu.cn/
中国海洋大学青岛学院,山东,——,综合,——,独立学院,http://www.oucqdc.edu.cn
曲阜师范大学杏坛学院,山东,——,综合,山东省教育厅,独立学院,http://www.qlit.edu.cn
山东师范大学历山学院,山东,——,综合,——,独立学院,——
聊城大学东昌学院,山东,——,综合,山东省教育厅,独立学院,www.lcudc.cn
河南农业大学华豫学院,河南,——,综合,——,独立学院,www.squ.net.cn
长安大学兴华学院,陕西,——,综合,——,独立学院,——
华中农业大学楚天学院,湖北,——,农业,湖北省教育厅,独立学院,www.hnctxy.com
同济大学同科学院,上海,——,综合,——,独立学院,——
西南财经大学天府学院,四川,——,财经,四川省教育厅,独立学院,www.tf
四川大学锦江学院,四川,——,综合,四川省教育厅,独立学院,——
河南财经学院成功学院,河南,——,财经,——,独立学院,www.chenggong.edu.cn
西安理工大学高科学院,陕西,——,工科,陕西省教育厅,独立学院,http://www.xthtc.com/
西安科技大学高新学院,陕西,——,工科,陕西省教育厅,独立学院,http://www.gx
四川音乐学院绵阳艺术学院,四川,——,艺术,四川省教育厅,独立学院,http://www.cymy.edu.cn/
西南科技大学城市学院,安徽,——,工科,四川省教育厅,独立学院,www.ccswust.com.cn
福建农林大学金山学院,福建,——,农业,福建省教育厅,独立学院,http://jsxy.fafu.edu.cn
天津财经大学珠江学院,天津,——,综合,天津市教育委员会,独立学院,http://zhujiang.tjufe.edu.cn
北京师范大学-香港浸会大学联合国际学院,广东,——,综合,——,本科,http://www.uic.edu.hk
浙江大学宁波理工学院,浙江,211,工科,浙江省教育厅,独立学院,www.nit.net.cn
北京师范大学珠海分校,广东,——,综合,广东省教育厅,独立学院,www.bnuz.edu.cn
大连理工大学城市学院,辽宁,——,工科,辽宁省教育厅,独立学院,http://city.dlut.edu.cn
浙江大学城市学院,浙江,——,工科,浙江省教育厅,独立学院,zs.zucc.edu.cn
武汉大学东湖分校,湖北,——,工科,——,独立学院,www.dh.whu.edu.cn
华中师范大学汉口分校,湖北,——,工科,——,独立学院,www.hkxytz.com
电子科技大学中山学院,广东,——,综合,广东省教育厅,独立学院,www.zsc.edu.cn
武汉科技大学中南分校,湖北,——,工科,湖北省教育厅,独立学院,www.wut.edu.cn
华中科技大学武昌分校,湖北,——,工科,湖北省教育厅,独立学院,www.hustwb.edu.cn
广东工业大学华立学院,广东,——,工科,广东省教育厅,独立学院,http://www.hualixy.com/index.asp
广州大学松田学院,广东,——,综合,广东省教育厅,独立学院,www.sontan.net
成都理工大学工程技术学院,四川,——,工科,四川省教育厅,独立学院,http://www.cdutetc.cn/default.jsp
四川师范大学成都学院,四川,——,工科,四川省教育厅,独立学院,——
西安交通大学城市学院,陕西,——,工科,陕西省教育厅,独立学院,http://www.xjtucc.cn/
西北大学现代学院,陕西,——,工科,陕西省教育厅,独立学院,http://www.xdxd.cn/
南京理工大学泰州科技学院,江苏,——,工科,江苏省教育厅,独立学院,www.njusttz.edu.cn
东莞理工学院城市学院,广东,——,工科,广东省教育厅,独立学院,http://csxy.dgut.edu.cn/
北京航空航天大学北海学院,广西,——,综合,广西壮族自治区教育厅,独立学院,www.bh.buaa.edu.cn
上海师范大学天华学院,上海,211,综合,上海市教育委员会,独立学院,http
中山大学新华学院,广东,——,综合,广东省教育厅,独立学院,http://xh.sysu.edu.cn
四川大学锦城学院,四川,——,综合,四川省教育厅,独立学院,http://www.scujcc.com.cn/
南京师范大学中北学院,江苏,——,综合,江苏省教育厅,独立学院,http://zb.njnu.edu.cn/
南京医科大学康达学院,江苏,——,综合,江苏省教育厅,独立学院,http://kdc.njmu.edu.cn
南京中医药大学翰林学院,江苏,——,综合,江苏省教育厅,独立学院,http://www.hlxy.edu.cn/
苏州大学文正学院,江苏,——,综合,江苏省教育厅,独立学院,www.sdwz.cn
苏州大学应用技术学院,江苏,——,综合,江苏省教育厅,独立学院,http://tec.suda.edu.cn
苏州科技学院天平学院,江苏,——,综合,江苏省教育厅,独立学院,http://tpxy.usts.edu.cn
扬州大学广陵学院,江苏,——,综合,江苏省教育厅,独立学院,http://glxy.yzu.edu.cn
徐州师范大学科文学院,江苏,——,综合,江苏省教育厅,独立学院,http://kwxy.xznu.edu.cn/
南京财经大学红山学院,江苏,——,综合,江苏省教育厅,独立学院,http://hs.njue.edu.cn
江苏工业学院怀德学院,江苏,——,综合,——,独立学院,http://hdc.cczu..edu.cn
南通大学杏林学院,江苏,——,综合,江苏省教育厅,独立学院,http://xlxy.ntu.edu.cn/
中国海洋大学青岛学院,山东,——,综合,——,独立学院,http://www.oucqdc.edu.cn
曲阜师范大学杏坛学院,山东,——,综合,山东省教育厅,独立学院,http://www.qlit.edu.cn
山东师范大学历山学院,山东,——,综合,——,独立学院,——
聊城大学东昌学院,山东,——,综合,山东省教育厅,独立学院,www.lcudc.cn
河南农业大学华豫学院,河南,——,综合,——,独立学院,www.squ.net.cn
长安大学兴华学院,陕西,——,综合,——,独立学院,——
华中农业大学楚天学院,湖北,——,农业,湖北省教育厅,独立学院,www.hnctxy.com
同济大学同科学院,上海,——,综合,——,独立学院,——
西南财经大学天府学院,四川,——,财经,四川省教育厅,独立学院,www.tf
四川大学锦江学院,四川,——,综合,四川省教育厅,独立学院,——
河南财经学院成功学院,河南,——,财经,——,独立学院,www.chenggong.edu.cn
西安理工大学高科学院,陕西,——,工科,陕西省教育厅,独立学院,http://www.xthtc.com/
西安科技大学高新学院,陕西,——,工科,陕西省教育厅,独立学院,http://www.gx
四川音乐学院绵阳艺术学院,四川,——,艺术,四川省教育厅,独立学院,http://www.cymy.edu.cn/
西南科技大学城市学院,安徽,——,工科,四川省教育厅,独立学院,www.ccswust.com.cn
福建农林大学金山学院,福建,——,农业,福建省教育厅,独立学院,http://jsxy.fafu.edu.cn
天津财经大学珠江学院,天津,——,综合,天津市教育委员会,独立学院,http://zhujiang.tjufe.edu.cn
北京师范大学-香港浸会大学联合国际学院,广东,——,综合,——,本科,http://www.uic.edu.hk
浙江大学宁波理工学院,浙江,211,工科,浙江省教育厅,独立学院,www.nit.net.cn
北京师范大学珠海分校,广东,——,综合,广东省教育厅,独立学院,www.bnuz.edu.cn
大连理工大学城市学院,辽宁,——,工科,辽宁省教育厅,独立学院,http://city.dlut.edu.cn
浙江大学城市学院,浙江,——,工科,浙江省教育厅,独立学院,zs.zucc.edu.cn
武汉大学东湖分校,湖北,——,工科,——,独立学院,www.dh.whu.edu.cn
华中师范大学汉口分校,湖北,——,工科,——,独立学院,www.hkxytz.com
电子科技大学中山学院,广东,——,综合,广东省教育厅,独立学院,www.zsc.edu.cn
武汉科技大学中南分校,湖北,——,工科,湖北省教育厅,独立学院,www.wut.edu.cn
华中科技大学武昌分校,湖北,——,工科,湖北省教育厅,独立学院,www.hustwb.edu.cn
山东师范大学历山学院,山东,——,综合,——,独立学院,——
聊城大学东昌学院,山东,——,综合,山东省教育厅,独立学院,www.lcudc.cn
河南农业大学华豫学院,河南,——,综合,——,独立学院,www.squ.net.cn
长安大学兴华学院,陕西,——,综合,——,独立学院,——
华中农业大学楚天学院,湖北,——,农业,湖北省教育厅,独立学院,www.hnctxy.com
同济大学同科学院,上海,——,综合,——,独立学院,——
西南财经大学天府学院,四川,——,财经,四川省教育厅,独立学院,www.tf
四川大学锦江学院,四川,——,综合,四川省教育厅,独立学院,——
河南财经学院成功学院,河南,——,财经,——,独立学院,www.chenggong.edu.cn
西安理工大学高科学院,陕西,——,工科,陕西省教育厅,独立学院,http://www.xthtc.com/
西安科技大学高新学院,陕西,——,工科,陕西省教育厅,独立学院,http://www.gx
四川音乐学院绵阳艺术学院,四川,——,艺术,四川省教育厅,独立学院,http://www.cymy.edu.cn/
西南科技大学城市学院,安徽,——,工科,四川省教育厅,独立学院,www.ccswust.com.cn
福建农林大学金山学院,福建,——,农业,福建省教育厅,独立学院,http://jsxy.fafu.edu.cn
天津财经大学珠江学院,天津,——,综合,天津市教育委员会,独立学院,http://zhujiang.tjufe.edu.cn
北京师范大学-香港浸会大学联合国际学院,广东,——,综合,——,本科,http://www.uic.edu.hk
浙江大学宁波理工学院,浙江,211,工科,浙江省教育厅,独立学院,www.nit.net.cn
北京师范大学珠海分校,广东,——,综合,广东省教育厅,独立学院,www.bnuz.edu.cn
大连理工大学城市学院,辽宁,——,工科,辽宁省教育厅,独立学院,http://city.dlut.edu.cn
浙江大学城市学院,浙江,——,工科,浙江省教育厅,独立学院,zs.zucc.edu.cn
武汉大学东湖分校,湖北,——,工科,——,独立学院,www.dh.whu.edu.cn
华中师范大学汉口分校,湖北,——,工科,——,独立学院,www.hkxytz.com
电子科技大学中山学院,广东,——,综合,广东省教育厅,独立学院,www.zsc.edu.cn
武汉科技大学中南分校,湖北,——,工科,湖北省教育厅,独立学院,www.wut.edu.cn
华中科技大学武昌分校,湖北,——,工科,湖北省教育厅,独立学院,www.hustwb.edu.cn
北京工业职业技术学院,北京,——,工科,北京市教育委员会,高职专科,www.bgy.org.cn
北京信息职业技术学院,北京,——,工科,北京市教育委员会,高职专科,——
北京电子科技职业学院,北京,——,工科,北京市教育委员会,高职专科,www.dky.bjedu.cn
北京科技经营管理学院,北京,——,财经,北京市教育委员会,高职专科,www.1985edu.com
北京吉利学院,北京,——,财经,北京市教育委员会,高职专科,http://zs.bgu.edu.cn
北京农业职业学院,北京,——,农业,北京市教育委员会,高职专科,www.bvca.edu.cn
北京戏曲艺术职业学院,北京,——,艺术,北京市教育委员会,高职专科,www.bjxx.com.cn
北京京北职业技术学院,北京,——,工科,北京市教育委员会,高职专科,www.jbzy.com.cn
北京经贸职业学院,北京,——,财经,北京市教育委员会,高职专科,www.csuedu.com
北京经济技术职业学院,河北,——,财经,北京市教育委员会,高职专科,——
北京北大方正软件职业技术学院,河北,——,工科,北京市教育委员会,高职专科,——
北京财贸职业学院,北京,——,财经,北京市教育委员会,高职专科,www.bjczy.edu.cn
民办天狮职业技术学院,天津,——,综合,——,其它,www.tianshi.edu.cn
天津滨海职业学院,天津,——,综合,天津市教育委员会,高职专科,http://www.tjbpi.com.cn/website/
天津工程职业技术学院,天津,——,工科,天津市教育委员会,高职专科,www.tjeti.com
天津现代职业技术学院,天津,——,综合,天津市教育委员会,高职专科,www.xdxy.com.cn
天津轻工职业技术学院,天津,——,综合,天津市教育委员会,高职专科,www.tjlivtc.edu.cn
天津电子信息职业技术学院,天津,——,工科,天津市教育委员会,高职专科,www.tjdz.net
天津公安警官职业学院,天津,——,政法,天津市教育委员会,高职专科,www.tjjingyuan.cn
天津机电职业技术学院,天津,——,工科,天津市教育委员会,高职专科,www.suoyuan.com.cn
天津渤海职业技术学院,天津,——,综合,天津市教育委员会,高职专科,www.tjbhzy.com
