movieId,movieName,boxInfo,sumBoxInfo,avgShowView,boxRate,showInfo,avgSeatView,date
1249315,大路朝天,1.01,2481.6万,38,<0.1%,9,76.8%,2019-01-26
1238946,最后一公里,1.01,903.6万,101,<0.1%,4,100.0%,2019-01-26
1228046,黄大年,1.00,209.1万,13,<0.1%,33,10.5%,2019-01-26
1223430,浴血广昌,1.00,9674.3万,125,<0.1%,2,100%,2019-01-26
345808,死侍2：我爱我家,4093.64,1.52亿,11,31.0%,123181,6.3%,2019-01-27
1235560,白蛇：缘起,2570.45,3.00亿,15,19.4%,52102,12.7%,2019-01-27
1206875,大黄蜂,1741.61,10.60亿,12,13.1%,45525,9.6%,2019-01-27
1238846,密室逃生,1589.34,1.51亿,15,12.0%,34077,13.3%,2019-01-27
1243239,熊出没·原始时代,1330.33,3977.5万,13,10.0%,31898,11.7%,2019-01-27
1174518,“大”人物,825.82,3.36亿,10,6.2%,23168,9.3%,2019-01-27
1216267,家和万事惊,161.03,2611.7万,39,1.2%,877,44.2%,2019-01-27
1239844,钢铁飞龙之奥特曼崛起,94.90,2193.4万,5,0.7%,5950,5.0%,2019-01-27
249342,海王,93.80,20.04亿,10,0.7%,2712,10.6%,2019-01-27
457445,掠食城市,88.94,4559.4万,6,0.6%,4052,6.6%,2019-01-27
345918,大侦探霍桑,84.17,539.4万,3,0.6%,12971,2.3%,2019-01-27
1215867,一条狗的回家路,81.52,3146.1万,8,0.6%,3251,9.0%,2019-01-27
1204080,战斗民族养成记,73.86,557.9万,4,0.5%,6824,3.6%,2019-01-27
1240159,来电狂响,65.00,6.36亿,7,0.4%,2737,8.2%,2019-01-27
1238862,我想吃掉你的胰脏,51.22,2104.0万,7,0.3%,2490,8.4%,2019-01-27
1244914,龟兔大作战,39.87,629.8万,73,0.3%,65,74.9%,2019-01-27
1218253,阿里巴巴三根金发,34.31,997.6万,39,0.2%,171,51.1%,2019-01-27
888384,森林奇缘,22.41,574.8万,7,0.1%,1179,8.2%,2019-01-27
1212512,蜘蛛侠：平行宇宙,17.32,4.26亿,9,0.1%,552,9.2%,2019-01-27
1220833,燃点,14.44,734.8万,10,0.1%,397,12.7%,2019-01-27
78582,大人物,9.56,1570.7万,8,<0.1%,376,--,2019-01-27
246165,毕业那年：分手季,9.20,291.3万,27,<0.1%,121,--,2019-01-27
341229,命运之夜——天之杯：恶兆之花,7.48,3136.2万,6,<0.1%,395,7.6%,2019-01-27
1240859,闯堂兔3囧囧时光机,7.30,419.9万,3,<0.1%,842,3.1%,2019-01-27
1229697,四个春天,6.48,1028.6万,12,<0.1%,148,15.2%,2019-01-27
341989,养家之人,6.05,604.5万,12,<0.1%,156,14.3%,2019-01-27
1196131,神探狗笨吉,5.98,395.0万,71,<0.1%,29,43.0%,2019-01-27
1217351,德鲁大叔,5.89,1179.2万,8,<0.1%,299,9.9%,2019-01-27
1246221,天渠,5.25,1478.4万,88,<0.1%,15,84.8%,2019-01-27
1203182,海上浮城,4.83,32.4万,2,<0.1%,906,1.9%,2019-01-27
123,龙猫,4.74,1.73亿,9,<0.1%,185,9.0%,2019-01-27
1214159,江海渔童之巨龟奇缘,4.15,14.5万,53,<0.1%,39,78.4%,2019-01-27
248906,流浪地球,3.94,69.6万,241,<0.1%,4,--,2019-01-27
1242218,杨门女将之女将初征,2.80,86.0万,2,<0.1%,636,2.2%,2019-01-27
1249531,热土,2.29,138.4万,45,<0.1%,51,100%,2019-01-27
1132519,22年后的自白,2.14,521.7万,6,<0.1%,101,8.0%,2019-01-27
393,初恋浅规则,1.71,165.6万,101,<0.1%,4,62.0%,2019-01-27
487449,心灵的阳光,1.57,262.3万,47,<0.1%,12,80.2%,2019-01-27
345655,云南虫谷,1.55,1.50亿,2,<0.1%,232,3.5%,2019-01-27
248006,澳门风云3,1.23,11.16亿,205,<0.1%,2,82.6%,2019-01-27
345172,奎迪：英雄再起,1.14,1707.8万,9,<0.1%,52,13.9%,2019-01-27
1229768,两只小猪之勇闯神秘岛,1.05,469.3万,10,<0.1%,24,9.2%,2019-01-27
1223430,浴血广昌,1.00,9675.3万,125,<0.1%,2,85.0%,2019-01-27
345808,死侍2：我爱我家,2253.74,1.75亿,7,29.6%,109611,4.2%,2019-01-28
1235560,白蛇：缘起,1790.75,3.18亿,10,23.5%,56628,8.2%,2019-01-28
1206875,大黄蜂,1141.94,10.72亿,8,15.0%,48045,6.0%,2019-01-28
1238846,密室逃生,958.36,1.61亿,8,12.6%,38537,7.3%,2019-01-28
1174518,“大”人物,573.81,3.41亿,7,7.5%,24445,6.2%,2019-01-28
1216267,家和万事惊,167.85,2779.6万,38,2.2%,950,43.6%,2019-01-28
1239844,钢铁飞龙之奥特曼崛起,100.44,2293.9万,4,1.3%,8409,3.6%,2019-01-28
249342,海王,70.04,20.05亿,7,0.9%,3251,6.8%,2019-01-28
1244914,龟兔大作战,66.22,696.0万,92,0.8%,85,87.7%,2019-01-28
457445,掠食城市,60.05,4619.4万,4,0.7%,4976,3.8%,2019-01-28
1215867,一条狗的回家路,55.29,3201.4万,5,0.7%,4169,4.8%,2019-01-28
1240159,来电狂响,52.65,6.37亿,6,0.6%,3084,6.4%,2019-01-28
345918,大侦探霍桑,50.88,590.3万,2,0.6%,11567,1.6%,2019-01-28
1204080,战斗民族养成记,41.55,599.5万,3,0.5%,6126,2.2%,2019-01-28
1238862,我想吃掉你的胰脏,40.20,2144.2万,5,0.5%,3031,5.5%,2019-01-28
248906,流浪地球,34.41,104.0万,126,0.4%,48,100%,2019-01-28
888384,森林奇缘,20.75,595.5万,5,0.2%,1748,4.7%,2019-01-28
1220833,燃点,17.20,752.0万,10,0.2%,463,11.7%,2019-01-28
1212512,蜘蛛侠：平行宇宙,11.56,4.26亿,5,0.1%,673,5.6%,2019-01-28
1228750,照相师,8.14,979.7万,15,0.1%,149,15.2%,2019-01-28
1240859,闯堂兔3囧囧时光机,7.83,427.7万,3,0.1%,1250,2.4%,2019-01-28
246165,毕业那年：分手季,7.01,298.3万,26,<0.1%,98,--,2019-01-28
78582,大人物,6.87,1577.6万,5,<0.1%,412,--,2019-01-28
1218253,阿里巴巴三根金发,5.70,1003.3万,21,<0.1%,55,32.9%,2019-01-28
1246221,天渠,5.57,1484.0万,89,<0.1%,16,87.3%,2019-01-28
1217351,德鲁大叔,4.52,1183.7万,6,<0.1%,345,6.8%,2019-01-28
341229,命运之夜——天之杯：恶兆之花,4.12,3140.3万,3,<0.1%,456,3.8%,2019-01-28
1203182,海上浮城,2.57,35.0万,2,<0.1%,762,1.1%,2019-01-28
123,龙猫,2.54,1.73亿,5,<0.1%,212,4.7%,2019-01-28
1224826,曹操与杨修,2.29,126.0万,458,<0.1%,1,100.0%,2019-01-28
341989,养家之人,2.14,606.6万,5,<0.1%,166,5.6%,2019-01-28
1243911,春天的马拉松,2.12,763.3万,6,<0.1%,114,5.4%,2019-01-28
1229697,四个春天,2.06,1030.6万,4,<0.1%,164,4.6%,2019-01-28
901,保持通话,1.48,4449.4万,248,<0.1%,2,--,2019-01-28
342568,诡梦凶铃,1.32,1037.1万,188,<0.1%,3,100%,2019-01-28
1223430,浴血广昌,1.28,9676.6万,107,<0.1%,3,100%,2019-01-28
345036,地球最后的夜晚,1.26,2.82亿,5,<0.1%,49,7.1%,2019-01-28
1132519,22年后的自白,1.21,523.0万,3,<0.1%,120,3.6%,2019-01-28
345655,云南虫谷,1.15,1.50亿,2,<0.1%,273,2.0%,2019-01-28
345808,死侍2：我爱我家,2067.62,1.95亿,7,27.4%,104818,4.0%,2019-01-29
1235560,白蛇：缘起,1840.64,3.37亿,10,24.4%,59883,7.9%,2019-01-29
1206875,大黄蜂,1157.91,10.83亿,7,15.3%,49533,5.9%,2019-01-29
1238846,密室逃生,1011.32,1.71亿,8,13.4%,40231,7.3%,2019-01-29
1174518,“大”人物,600.49,3.47亿,7,7.9%,25147,6.4%,2019-01-29
1216267,家和万事惊,159.63,2939.2万,36,2.1%,974,41.8%,2019-01-29
1239844,钢铁飞龙之奥特曼崛起,99.79,2393.7万,4,1.3%,8560,3.7%,2019-01-29
249342,海王,77.47,20.06亿,7,1.0%,3605,6.7%,2019-01-29
1215867,一条狗的回家路,65.81,3267.2万,5,0.8%,4388,5.4%,2019-01-29
1244914,龟兔大作战,64.33,760.4万,95,0.8%,80,88.1%,2019-01-29
457445,掠食城市,63.40,4682.8万,4,0.8%,5057,3.9%,2019-01-29
1240159,来电狂响,55.22,6.38亿,6,0.7%,2966,6.8%,2019-01-29
345918,大侦探霍桑,44.41,634.7万,2,0.5%,9885,1.7%,2019-01-29
1238862,我想吃掉你的胰脏,39.38,2183.6万,5,0.5%,3160,5.1%,2019-01-29
1204080,战斗民族养成记,38.53,638.0万,3,0.5%,5477,2.4%,2019-01-29
888384,森林奇缘,23.80,619.3万,5,0.3%,1854,5.2%,2019-01-29
1212512,蜘蛛侠：平行宇宙,12.31,4.26亿,6,0.1%,711,5.5%,2019-01-29
1220833,燃点,12.31,764.3万,8,0.1%,454,8.9%,2019-01-29
1228750,照相师,11.10,990.9万,18,0.1%,182,17.4%,2019-01-29
1246221,天渠,8.64,1492.6万,103,0.1%,21,97.0%,2019-01-29
246165,毕业那年：分手季,8.24,306.6万,24,0.1%,126,--,2019-01-29
78582,大人物,7.52,1585.1万,6,<0.1%,427,--,2019-01-29
1240859,闯堂兔3囧囧时光机,7.34,435.0万,3,<0.1%,1292,2.2%,2019-01-29
1254390,夺命杀机,5.18,5.1万,8,<0.1%,137,10.0%,2019-01-29
1217351,德鲁大叔,4.38,1188.1万,4,<0.1%,375,5.1%,2019-01-29
1218253,阿里巴巴三根金发,4.19,1007.5万,16,<0.1%,54,27.0%,2019-01-29
341229,命运之夜——天之杯：恶兆之花,3.76,3144.1万,3,<0.1%,468,3.2%,2019-01-29
1229697,四个春天,3.46,1034.1万,6,<0.1%,170,7.1%,2019-01-29
1203182,海上浮城,2.84,37.8万,2,<0.1%,621,1.5%,2019-01-29
123,龙猫,2.46,1.73亿,4,<0.1%,226,4.3%,2019-01-29
1224826,曹操与杨修,2.29,128.3万,458,<0.1%,1,100.0%,2019-01-29
341989,养家之人,2.05,608.7万,4,<0.1%,195,4.2%,2019-01-29
345172,奎迪：英雄再起,2.04,1710.2万,15,<0.1%,56,22.8%,2019-01-29
393,初恋浅规则,1.82,167.8万,124,<0.1%,4,100%,2019-01-29
1242218,杨门女将之女将初征,1.76,88.7万,2,<0.1%,394,2.3%,2019-01-29
342568,诡梦凶铃,1.56,1038.7万,109,<0.1%,6,90.7%,2019-01-29
1132519,22年后的自白,1.34,524.3万,3,<0.1%,135,3.7%,2019-01-29
1223430,浴血广昌,1.26,9677.8万,105,<0.1%,3,100%,2019-01-29
246080,师父,1.21,5473.2万,6,<0.1%,89,4.3%,2019-01-29
345655,云南虫谷,1.02,1.50亿,2,<0.1%,211,2.3%,2019-01-29
345808,死侍2：我爱我家,1854.46,2.14亿,6,25.2%,101430,3.7%,2019-01-30
1235560,白蛇：缘起,1848.39,3.55亿,9,25.1%,62276,7.5%,2019-01-30
1206875,大黄蜂,1137.67,10.94亿,7,15.4%,50238,5.6%,2019-01-30
1238846,密室逃生,1039.61,1.81亿,8,14.1%,41561,7.2%,2019-01-30
1174518,“大”人物,605.91,3.53亿,7,8.2%,25705,6.2%,2019-01-30
1216267,家和万事惊,163.06,3096.6万,36,2.2%,990,41.2%,2019-01-30
1239844,钢铁飞龙之奥特曼崛起,95.30,2481.4万,4,1.2%,8625,3.4%,2019-01-30
249342,海王,85.35,20.07亿,7,1.1%,3950,6.5%,2019-01-30
1244914,龟兔大作战,64.28,824.7万,113,0.8%,67,100%,2019-01-30
457445,掠食城市,64.15,4746.9万,4,0.8%,5118,3.9%,2019-01-30
1215867,一条狗的回家路,63.93,3331.2万,5,0.8%,4438,5.2%,2019-01-30
1240159,来电狂响,50.64,6.38亿,6,0.6%,2987,6.2%,2019-01-30
1238862,我想吃掉你的胰脏,37.01,2220.6万,4,0.5%,3272,4.6%,2019-01-30
1204080,战斗民族养成记,36.69,674.7万,3,0.4%,5114,2.4%,2019-01-30
345918,大侦探霍桑,35.42,670.2万,2,0.4%,8723,1.5%,2019-01-30
888384,森林奇缘,25.30,644.7万,5,0.3%,1972,5.0%,2019-01-30
1228750,照相师,15.17,1006.0万,21,0.2%,210,20.4%,2019-01-30
1212512,蜘蛛侠：平行宇宙,13.27,4.26亿,6,0.1%,762,5.6%,2019-01-30
1220833,燃点,11.78,776.1万,7,0.1%,488,7.4%,2019-01-30
1246221,天渠,9.27,1501.9万,90,0.1%,26,92.3%,2019-01-30
1240859,闯堂兔3囧囧时光机,8.82,443.9万,3,0.1%,1239,2.7%,2019-01-30
246165,毕业那年：分手季,8.09,262.2万,23,0.1%,131,--,2019-01-30
78582,大人物,7.23,1587.2万,5,<0.1%,432,--,2019-01-30
1229697,四个春天,5.53,1039.2万,15,<0.1%,202,19.9%,2019-01-30
123,龙猫,4.67,1.73亿,6,<0.1%,273,6.2%,2019-01-30
1254390,夺命杀机,4.11,9.2万,4,<0.1%,244,4.0%,2019-01-30
341989,养家之人,3.87,612.4万,6,<0.1%,216,7.1%,2019-01-30
341229,命运之夜——天之杯：恶兆之花,3.82,3147.9万,3,<0.1%,469,3.4%,2019-01-30
1217351,德鲁大叔,3.38,1191.5万,3,<0.1%,369,3.9%,2019-01-30
248906,流浪地球,3.15,85.1万,450,<0.1%,2,--,2019-01-30
1228046,黄大年,1.74,212.3万,28,<0.1%,23,33.1%,2019-01-30
1203182,海上浮城,1.64,39.5万,1,<0.1%,560,1.0%,2019-01-30
1132519,22年后的自白,1.51,525.8万,3,<0.1%,147,3.8%,2019-01-30
1223430,浴血广昌,1.22,9679.0万,77,<0.1%,4,75.4%,2019-01-30
246080,师父,1.09,5474.3万,5,<0.1%,89,3.8%,2019-01-30
1225021,我们回家吧,1.08,1.0万,3,<0.1%,206,2.3%,2019-01-30
1235560,白蛇：缘起,1955.88,3.74亿,10,25.9%,64216,7.7%,2019-01-31
345808,死侍2：我爱我家,1805.48,2.32亿,6,23.9%,98626,3.8%,2019-01-31
1206875,大黄蜂,1191.11,11.06亿,7,15.7%,51134,5.7%,2019-01-31
1238846,密室逃生,1101.28,1.92亿,9,14.5%,42448,7.5%,2019-01-31
1174518,“大”人物,634.47,3.59亿,7,8.4%,26243,6.4%,2019-01-31
1216267,家和万事惊,136.58,3233.2万,31,1.8%,940,35.5%,2019-01-31
1239844,钢铁飞龙之奥特曼崛起,99.86,2581.3万,4,1.3%,8650,3.5%,2019-01-31
249342,海王,96.26,20.08亿,7,1.2%,4410,6.6%,2019-01-31
1215867,一条狗的回家路,68.14,3399.3万,5,0.9%,4552,5.3%,2019-01-31
457445,掠食城市,65.65,4812.6万,4,0.8%,5185,3.9%,2019-01-31
1244914,龟兔大作战,64.92,889.6万,115,0.8%,67,100%,2019-01-31
1240159,来电狂响,44.99,6.38亿,6,0.5%,2498,6.4%,2019-01-31
1238862,我想吃掉你的胰脏,39.52,2260.1万,5,0.5%,3313,4.8%,2019-01-31
345918,大侦探霍桑,35.17,705.3万,2,0.4%,8021,1.7%,2019-01-31
1204080,战斗民族养成记,33.59,708.3万,3,0.4%,4820,2.3%,2019-01-31
888384,森林奇缘,28.69,673.3万,5,0.3%,2055,5.5%,2019-01-31
1212512,蜘蛛侠：平行宇宙,14.81,4.26亿,6,0.1%,784,6.0%,2019-01-31
1246221,天渠,13.37,1515.3万,96,0.1%,35,96.4%,2019-01-31
1254390,夺命杀机,12.34,21.6万,54,0.1%,100,83.5%,2019-01-31
1228750,照相师,10.26,1016.3万,16,0.1%,185,16.0%,2019-01-31
1220833,燃点,9.67,785.8万,6,0.1%,510,6.2%,2019-01-31
1240859,闯堂兔3囧囧时光机,8.63,452.5万,3,0.1%,1250,2.7%,2019-01-31
246165,毕业那年：分手季,7.70,269.9万,21,0.1%,132,100%,2019-01-31
78582,大人物,7.08,1594.3万,5,<0.1%,438,--,2019-01-31
123,龙猫,4.39,1.73亿,6,<0.1%,284,5.7%,2019-01-31
1228791,相亲时代,3.95,3.9万,16,<0.1%,64,16.8%,2019-01-31
1229591,简爱之约,3.92,3.9万,4,<0.1%,326,3.2%,2019-01-31
341989,养家之人,3.59,616.0万,6,<0.1%,206,7.3%,2019-01-31
1229697,四个春天,3.53,1042.8万,7,<0.1%,185,7.6%,2019-01-31
341229,命运之夜——天之杯：恶兆之花,3.44,3151.4万,3,<0.1%,473,2.9%,2019-01-31
1217351,德鲁大叔,3.25,1194.8万,3,<0.1%,384,3.6%,2019-01-31
344649,天气预爆,3.18,1.23亿,26,<0.1%,35,22.5%,2019-01-31
1218091,飞驰人生,2.37,9.4万,78,<0.1%,8,100%,2019-01-31
393,初恋浅规则,2.19,170.4万,160,<0.1%,4,100%,2019-01-31
248906,流浪地球,2.04,87.2万,59,<0.1%,10,100%,2019-01-31
1132519,22年后的自白,1.59,527.4万,3,<0.1%,149,3.7%,2019-01-31
1203182,海上浮城,1.33,40.8万,1,<0.1%,510,0.9%,2019-01-31
1243911,春天的马拉松,1.26,765.5万,6,<0.1%,68,5.3%,2019-01-31
246080,师父,1.21,5475.6万,6,<0.1%,88,4.1%,2019-01-31
1228046,黄大年,1.02,213.3万,17,<0.1%,21,14.5%,2019-01-31
1235560,白蛇：缘起,2198.58,3.96亿,9,28.3%,67628,7.4%,2019-02-01
345808,死侍2：我爱我家,1766.90,2.49亿,6,22.7%,95534,3.7%,2019-02-01
1206875,大黄蜂,1198.92,11.18亿,7,15.4%,52587,5.4%,2019-02-01
1238846,密室逃生,1198.24,2.04亿,9,15.4%,43923,7.4%,2019-02-01
1174518,“大”人物,627.30,3.66亿,7,8.0%,26901,6.1%,2019-02-01
249342,海王,146.70,20.09亿,7,1.8%,4737,6.6%,2019-02-01
1239844,钢铁飞龙之奥特曼崛起,106.32,2687.6万,4,1.3%,8823,3.8%,2019-02-01
457445,掠食城市,69.79,4882.4万,4,0.9%,5315,3.9%,2019-02-01
1215867,一条狗的回家路,66.52,3465.8万,5,0.8%,4732,4.9%,2019-02-01
1240159,来电狂响,51.28,6.39亿,6,0.6%,2858,6.4%,2019-02-01
1238862,我想吃掉你的胰脏,39.96,2300.1万,4,0.5%,3362,4.6%,2019-02-01
1244914,龟兔大作战,38.36,927.9万,101,0.4%,44,100%,2019-02-01
345918,大侦探霍桑,31.46,736.8万,2,0.4%,7302,1.6%,2019-02-01
1204080,战斗民族养成记,31.12,739.4万,3,0.4%,4401,2.3%,2019-02-01
888384,森林奇缘,30.81,704.2万,5,0.3%,2169,5.3%,2019-02-01
1246221,天渠,16.55,1531.8万,107,0.2%,39,100%,2019-02-01
1212512,蜘蛛侠：平行宇宙,15.99,4.26亿,6,0.2%,845,5.7%,2019-02-01
1254390,夺命杀机,10.06,31.7万,34,0.1%,60,83.2%,2019-02-01
1220833,燃点,9.35,795.2万,6,0.1%,516,5.8%,2019-02-01
1240859,闯堂兔3囧囧时光机,8.30,460.8万,3,0.1%,1290,2.5%,2019-02-01
246165,毕业那年：分手季,7.82,277.8万,21,0.1%,132,--,2019-02-01
78582,大人物,7.10,1601.4万,5,<0.1%,434,--,2019-02-01
1228750,照相师,6.75,1023.1万,14,<0.1%,150,14.3%,2019-02-01
1216267,家和万事惊,6.71,3239.9万,3,<0.1%,682,3.4%,2019-02-01
123,龙猫,5.13,1.73亿,6,<0.1%,310,5.7%,2019-02-01
393,初恋浅规则,4.87,175.3万,71,<0.1%,10,100%,2019-02-01
1217351,德鲁大叔,4.13,1198.9万,4,<0.1%,373,4.7%,2019-02-01
1229591,简爱之约,3.98,7.9万,29,<0.1%,43,37.9%,2019-02-01
1228791,相亲时代,3.87,7.8万,16,<0.1%,62,16.7%,2019-02-01
1229697,四个春天,3.78,1046.5万,6,<0.1%,171,7.5%,2019-02-01
341229,命运之夜——天之杯：恶兆之花,3.74,3155.1万,3,<0.1%,494,2.8%,2019-02-01
342568,诡梦凶铃,3.11,1042.7万,113,<0.1%,10,100%,2019-02-01
1241636,大唐风云2,2.63,17.9万,189,<0.1%,4,100.0%,2019-02-01
341989,养家之人,2.18,618.2万,3,<0.1%,204,4.0%,2019-02-01
1132519,22年后的自白,1.73,529.1万,3,<0.1%,159,3.5%,2019-02-01
1203182,海上浮城,1.49,42.3万,1,<0.1%,459,1.0%,2019-02-01
1218091,飞驰人生,1.31,10.7万,59,<0.1%,5,100%,2019-02-01
1243239,熊出没·原始时代,1.20,3979.6万,35,<0.1%,11,49.0%,2019-02-01
246080,师父,1.20,5476.8万,5,<0.1%,88,3.4%,2019-02-01
487449,心灵的阳光,1.18,265.8万,36,<0.1%,12,41.8%,2019-02-01
1235560,白蛇：缘起,2071.12,4.17亿,9,27.7%,69987,7.1%,2019-02-02
345808,死侍2：我爱我家,1655.68,2.66亿,6,22.1%,94177,3.5%,2019-02-02
1206875,大黄蜂,1213.55,11.30亿,7,16.2%,53571,5.3%,2019-02-02
1238846,密室逃生,1175.32,2.16亿,8,15.7%,45147,7.2%,2019-02-02
1174518,“大”人物,618.76,3.72亿,7,8.2%,27261,5.8%,2019-02-02
249342,海王,118.03,20.10亿,7,1.5%,4956,6.7%,2019-02-02
1239844,钢铁飞龙之奥特曼崛起,103.59,2788.8万,4,1.3%,9439,3.4%,2019-02-02
457445,掠食城市,72.66,4954.8万,4,0.9%,5371,3.9%,2019-02-02
1215867,一条狗的回家路,69.82,3535.7万,5,0.9%,5000,4.8%,2019-02-02
1240159,来电狂响,50.32,6.39亿,6,0.6%,2974,5.9%,2019-02-02
1244914,龟兔大作战,37.94,965.9万,95,0.5%,46,100%,2019-02-02
1238862,我想吃掉你的胰脏,37.05,2337.1万,4,0.4%,3370,4.2%,2019-02-02
888384,森林奇缘,35.95,740.1万,5,0.4%,2369,5.4%,2019-02-02
1204080,战斗民族养成记,30.08,769.5万,3,0.4%,4180,2.3%,2019-02-02
345918,大侦探霍桑,28.78,765.6万,2,0.3%,6842,1.5%,2019-02-02
1246221,天渠,24.63,1556.4万,113,0.3%,55,100%,2019-02-02
1212512,蜘蛛侠：平行宇宙,18.17,4.27亿,6,0.2%,891,5.9%,2019-02-02
1229591,简爱之约,9.44,17.3万,50,0.1%,52,100%,2019-02-02
1240859,闯堂兔3囧囧时光机,8.06,468.9万,2,0.1%,1373,2.2%,2019-02-02
78582,大人物,7.08,1608.5万,5,<0.1%,445,--,2019-02-02
246165,毕业那年：分手季,6.92,284.7万,19,<0.1%,132,100%,2019-02-02
1220833,燃点,6.86,802.0万,4,<0.1%,505,4.2%,2019-02-02
123,龙猫,6.07,1.73亿,6,<0.1%,334,6.0%,2019-02-02
1216267,家和万事惊,4.77,3244.6万,3,<0.1%,669,2.9%,2019-02-02
393,初恋浅规则,4.52,179.8万,80,<0.1%,7,100%,2019-02-02
342568,诡梦凶铃,3.49,1046.2万,113,<0.1%,10,98.2%,2019-02-02
341229,命运之夜——天之杯：恶兆之花,3.48,3158.6万,3,<0.1%,460,2.8%,2019-02-02
1217351,德鲁大叔,3.46,1202.4万,4,<0.1%,354,4.0%,2019-02-02
341989,养家之人,3.21,621.4万,4,<0.1%,236,5.2%,2019-02-02
1241636,大唐风云2,2.63,20.5万,189,<0.1%,4,100.0%,2019-02-02
1228791,相亲时代,2.60,10.4万,13,<0.1%,52,15.7%,2019-02-02
1229697,四个春天,2.29,1048.8万,4,<0.1%,184,3.7%,2019-02-02
1203182,海上浮城,2.13,44.4万,2,<0.1%,417,1.6%,2019-02-02
1132519,22年后的自白,1.90,531.0万,4,<0.1%,154,4.2%,2019-02-02
1228750,照相师,1.70,1024.8万,6,<0.1%,97,5.4%,2019-02-02
1238886,奇幻梦之旅,1.40,32.1万,45,<0.1%,9,100.0%,2019-02-02
1229768,两只小猪之勇闯神秘岛,1.38,470.7万,19,<0.1%,56,68.5%,2019-02-02
1243239,熊出没·原始时代,1.36,3980.7万,23,<0.1%,12,63.8%,2019-02-02
246080,师父,1.13,5477.9万,4,<0.1%,89,3.1%,2019-02-02
487449,心灵的阳光,1.12,266.9万,35,<0.1%,12,64.4%,2019-02-02
1235560,白蛇：缘起,1841.97,4.35亿,8,26.9%,70174,6.3%,2019-02-03
345808,死侍2：我爱我家,1413.73,2.80亿,5,20.6%,91656,3.0%,2019-02-03
1206875,大黄蜂,1174.68,11.41亿,7,17.1%,52600,5.2%,2019-02-03
1238846,密室逃生,1117.13,2.27亿,8,16.3%,45077,6.8%,2019-02-03
1174518,“大”人物,574.71,3.78亿,6,8.4%,27062,5.4%,2019-02-03
249342,海王,130.36,20.12亿,8,1.9%,5120,7.1%,2019-02-03
1239844,钢铁飞龙之奥特曼崛起,98.98,2886.1万,4,1.4%,9206,3.4%,2019-02-03
457445,掠食城市,70.03,5024.8万,4,1.0%,5261,3.9%,2019-02-03
1215867,一条狗的回家路,69.14,3604.8万,5,1.0%,4895,4.8%,2019-02-03
1240159,来电狂响,46.35,6.40亿,5,0.6%,2979,5.4%,2019-02-03
1244914,龟兔大作战,41.88,1007.8万,104,0.6%,46,100%,2019-02-03
1238862,我想吃掉你的胰脏,36.95,2374.1万,4,0.5%,3267,4.4%,2019-02-03
888384,森林奇缘,35.61,775.7万,5,0.5%,2367,5.4%,2019-02-03
345918,大侦探霍桑,25.72,791.3万,2,0.3%,6504,1.4%,2019-02-03
1204080,战斗民族养成记,21.36,790.9万,2,0.3%,4034,1.7%,2019-02-03
1212512,蜘蛛侠：平行宇宙,19.01,4.27亿,6,0.2%,917,6.0%,2019-02-03
1246221,天渠,18.86,1575.3万,95,0.2%,50,98.5%,2019-02-03
1229591,简爱之约,8.03,25.3万,33,0.1%,50,100%,2019-02-03
1240859,闯堂兔3囧囧时光机,7.97,476.8万,3,0.1%,1340,2.3%,2019-02-03
246165,毕业那年：分手季,6.64,291.3万,17,<0.1%,133,--,2019-02-03
78582,大人物,6.32,1614.8万,5,<0.1%,435,--,2019-02-03
123,龙猫,6.03,1.73亿,6,<0.1%,347,5.9%,2019-02-03
1220833,燃点,5.36,807.4万,4,<0.1%,493,3.4%,2019-02-03
342568,诡梦凶铃,4.57,1050.7万,131,<0.1%,13,100%,2019-02-03
1216267,家和万事惊,4.37,3248.4万,3,<0.1%,644,2.7%,2019-02-03
393,初恋浅规则,4.36,184.2万,101,<0.1%,7,100%,2019-02-03
1229697,四个春天,4.22,1053.1万,13,<0.1%,212,16.4%,2019-02-03
1217351,德鲁大叔,3.59,1206.0万,4,<0.1%,358,4.1%,2019-02-03
1218091,飞驰人生,3.42,7.6万,132,<0.1%,5,78.4%,2019-02-03
341229,命运之夜——天之杯：恶兆之花,3.32,3161.9万,3,<0.1%,472,2.7%,2019-02-03
341989,养家之人,2.93,624.3万,4,<0.1%,228,4.9%,2019-02-03
1229768,两只小猪之勇闯神秘岛,2.65,473.4万,21,<0.1%,70,100%,2019-02-03
1241636,大唐风云2,2.63,23.2万,189,<0.1%,4,100.0%,2019-02-03
1132519,22年后的自白,2.51,533.6万,4,<0.1%,161,5.1%,2019-02-03
1238886,奇幻梦之旅,1.40,33.5万,67,<0.1%,6,100.0%,2019-02-03
1203182,海上浮城,1.36,45.8万,1,<0.1%,385,1.1%,2019-02-03
487449,心灵的阳光,1.10,268.0万,34,<0.1%,12,62.4%,2019-02-03
248906,流浪地球,1334.06,1421.5万,48,31.9%,5884,29.4%,2019-02-04
1235560,白蛇：缘起,822.45,4.43亿,8,19.6%,32441,5.9%,2019-02-04
345808,死侍2：我爱我家,520.14,2.85亿,5,12.4%,35106,2.9%,2019-02-04
1206875,大黄蜂,496.16,11.46亿,8,11.8%,19829,5.5%,2019-02-04
1238846,密室逃生,425.97,2.31亿,7,10.2%,20805,5.5%,2019-02-04
1174518,“大”人物,209.94,3.80亿,5,5.0%,12236,4.3%,2019-02-04
